date,open,high,low,close,volume,mktcap
2018-01-21,1.58,1.58,1.34,1.38,2840750000,61061900000
2018-01-22,1.39,1.43,1.16,1.36,2642510000,53909800000
2018-01-23,1.35,1.43,1.2,1.34,2977080000,52421300000
2018-01-24,1.35,1.42,1.31,1.36,1853440000,52380100000
2018-01-25,1.36,1.38,1.29,1.31,986068000,52811100000
2018-01-26,1.31,1.33,1.14,1.22,2037570000,50706400000
2018-01-27,1.22,1.24,1.19,1.22,689101000,47180200000
2018-01-28,1.22,1.44,1.22,1.4,1327360000,47412500000
2018-01-29,1.4,1.41,1.3,1.32,1073680000,54204300000
2018-01-30,1.33,1.33,1.13,1.14,1134640000,51452400000
2018-01-31,1.13,1.19,1.04,1.16,1264030000,43800800000
2018-02-01,1.16,1.16,0.930378,0.9625299999999999,1410420000,44971500000
2018-02-02,0.960642,0.960642,0.635185,0.884784,3529760000,37473900000
2018-02-03,0.891992,0.974799,0.7616350000000001,0.9240430000000001,1988960000,34795900000
